timestamp,icao24,latitude,longitude,groundspeed,track,vertical_rate,callsign,onground,alert,spi,squawk,altitude,geoaltitude
1641993942,39ac45,43.644287109375,1.2808653365734013,129.0,122.94921511659044,64.0,SAMU31,False,False,False,7015.0,650.0,1325.0
1641993943,39ac45,43.6439798646054,1.2814767020089286,128.0,123.19293657840146,64.0,SAMU31,False,False,False,7015.0,650.0,1325.0
1641993944,39ac45,43.64365399894068,1.282196044921875,128.0,123.56631873457331,0.0,SAMU31,False,False,False,7015.0,650.0,1325.0
1641993945,39ac45,43.64332813327595,1.2828499930245536,129.0,122.94921511659044,0.0,SAMU31,False,False,False,7015.0,650.0,1325.0
1641993946,39ac45,43.64300226761123,1.2835693359375,128.0,123.19293657840146,64.0,SAMU31,False,False,False,7015.0,675.0,1350.0
1641993947,39ac45,43.64263916015625,1.2843145326126455,128.0,123.56631873457331,64.0,SAMU31,False,False,False,7015.0,650.0,1350.0
1641993948,39ac45,43.6424560546875,1.284697776617006,128.0,123.56631873457331,128.0,SAMU31,False,False,False,7015.0,675.0,1350.0
1641993949,39ac45,43.64207122285488,1.2854657854352678,128.0,123.56631873457331,128.0,SAMU31,False,False,False,7015.0,675.0,1350.0
1641993950,39ac45,43.641791909427965,1.2860543387276786,128.0,123.56631873457331,64.0,SAMU31,False,False,False,7015.0,675.0,1350.0
1641993951,39ac45,43.64141949152542,1.2868390764508928,128.0,123.56631873457331,0.0,SAMU31,False,False,False,7015.0,675.0,1350.0
1641993952,39ac45,43.64108276367188,1.2875721066497094,128.0,123.56631873457331,64.0,SAMU31,False,False,False,7015.0,675.0,1325.0
1641993953,39ac45,43.64072120795816,1.2883431570870536,129.0,123.93649946665673,0.0,SAMU31,False,False,False,7015.0,675.0,1350.0
1641993954,39ac45,43.64039611816406,1.288913460664971,129.0,123.93649946665673,64.0,SAMU31,False,False,False,7015.0,675.0,1350.0
1641993955,39ac45,43.64007568359375,1.2896160746729652,129.0,124.5543779434749,64.0,SAMU31,False,False,False,7015.0,675.0,1350.0
1641993956,39ac45,43.63970947265625,1.2903186886809594,129.0,124.5543779434749,64.0,SAMU31,False,False,False,7015.0,675.0,1350.0
1641993957,39ac45,43.63937119306144,1.2909589494977678,129.0,124.5543779434749,64.0,SAMU31,False,False,False,7015.0,675.0,1350.0
1641993958,39ac45,43.63904532739672,1.2916782924107142,129.0,124.9194020124577,64.0,SAMU31,False,False,False,7015.0,675.0,1350.0
1641993959,39ac45,43.63871946173199,1.292266845703125,129.0,124.9194020124577,0.0,SAMU31,False,False,False,7015.0,675.0,1350.0
1641993960,39ac45,43.63839359606727,1.2929207938058036,129.0,124.5543779434749,0.0,SAMU31,False,False,False,7015.0,675.0,1350.0
1641993961,39ac45,43.63811428264036,1.2934439522879464,129.0,124.5543779434749,64.0,SAMU31,False,False,False,7015.0,675.0,1350.0
1641993962,39ac45,43.63760220802436,1.2944902692522322,129.0,124.5543779434749,0.0,SAMU31,False,False,False,7015.0,675.0,1350.0
1641993963,39ac45,43.63722979012182,1.2952096121651786,129.0,124.5543779434749,0.0,SAMU31,False,False,False,7015.0,675.0,1350.0
1641993964,39ac45,43.63709013340837,1.29547119140625,128.0,125.17472295785151,64.0,SAMU31,False,False,False,7015.0,675.0,1350.0
1641993965,39ac45,43.63676426774365,1.2961905343191964,128.0,125.17472295785151,0.0,SAMU31,False,False,False,7015.0,675.0,1350.0
1641993966,39ac45,43.63657805879237,1.2965829031808036,128.0,125.17472295785151,64.0,SAMU31,False,False,False,7015.0,675.0,1350.0
1641993967,39ac45,43.63604736328125,1.2975364507630816,128.0,125.17472295785151,0.0,SAMU31,False,False,False,7015.0,675.0,1350.0
1641993968,39ac45,43.635589599609375,1.2984945607739826,128.0,125.17472295785151,64.0,SAMU31,False,False,False,7015.0,675.0,1350.0
1641993969,39ac45,43.63522804389566,1.2991986955915178,128.0,124.8084981499723,64.0,SAMU31,False,False,False,7015.0,675.0,1350.0
1641993970,39ac45,43.63494873046875,1.2997872488839286,128.0,124.8084981499723,0.0,SAMU31,False,False,False,7015.0,675.0,1350.0
1641993971,39ac45,43.63466941704184,1.3003104073660714,128.0,125.17472295785151,64.0,SAMU31,False,False,False,7015.0,675.0,1350.0
1641993972,39ac45,43.6342969991393,1.30096435546875,128.0,125.17472295785151,128.0,SAMU31,False,False,False,7015.0,675.0,1350.0
1641993973,39ac45,43.633971133474574,1.3016183035714286,128.0,125.17472295785151,128.0,SAMU31,False,False,False,7015.0,675.0,1350.0
1641993974,39ac45,43.63364526780985,1.3022722516741072,128.0,125.17472295785151,128.0,SAMU31,False,False,False,7015.0,700.0,1375.0
1641993975,39ac45,43.63325500488281,1.3030296148255816,128.0,125.17472295785151,64.0,SAMU31,False,False,False,7015.0,700.0,1375.0
1641993976,39ac45,43.63294698424258,1.3036455426897322,128.0,125.17472295785151,192.0,SAMU31,False,False,False,7015.0,700.0,1375.0
1641993977,39ac45,43.632568359375,1.3043709688408431,128.0,125.17472295785151,192.0,SAMU31,False,False,False,7015.0,700.0,1375.0
1641993978,39ac45,43.6322021484375,1.3050735828488371,128.0,125.17472295785151,256.0,SAMU31,False,False,False,7015.0,700.0,1375.0
1641993979,39ac45,43.631927490234375,1.305648448855378,129.0,125.5376777919744,192.0,SAMU31,False,False,False,7015.0,700.0,1375.0
1641993980,39ac45,43.63155041710805,1.3063267299107142,129.0,126.15818543980834,192.0,SAMU31,False,False,False,7015.0,700.0,1375.0
1641993981,39ac45,43.63122455144333,1.306915283203125,130.0,125.89737751170809,-64.0,SAMU31,False,False,False,7015.0,700.0,1375.0
1641993982,39ac45,43.63071247682733,1.3078962053571428,130.0,125.89737751170809,-128.0,SAMU31,False,False,False,7015.0,700.0,1375.0
1641993983,39ac45,43.63050842285156,1.3082672828851745,130.0,125.89737751170809,-64.0,SAMU31,False,False,False,7015.0,700.0,1375.0
1641993984,39ac45,43.63015384997352,1.3090079171316964,129.0,126.15818543980834,0.0,SAMU31,False,False,False,7015.0,700.0,1375.0
1641993985,39ac45,43.629730224609375,1.3097363849018897,129.0,126.5156778650296,128.0,SAMU31,False,False,False,7015.0,700.0,1375.0
1641993986,39ac45,43.62940979003906,1.310375124909157,129.0,126.5156778650296,192.0,SAMU31,False,False,False,7015.0,700.0,1375.0
1641993987,39ac45,43.62922280521716,1.3107081821986606,129.0,127.13597520450048,192.0,SAMU31,False,False,False,7015.0,700.0,1375.0
1641993988,39ac45,43.628664178363344,1.3116891043526786,129.0,127.13597520450048,64.0,SAMU31,False,False,False,7015.0,700.0,1375.0
1641993989,39ac45,43.6282917604608,1.3123430524553572,129.0,127.13597520450048,64.0,SAMU31,False,False,False,7015.0,700.0,1375.0
1641993990,39ac45,43.62785339355469,1.313121706940407,130.0,127.48785589694728,0.0,SAMU31,False,False,False,7015.0,700.0,1375.0
1641993991,39ac45,43.62768658136917,1.3134547642299106,130.0,127.48785589694728,0.0,SAMU31,False,False,False,7015.0,700.0,1375.0
1641993992,39ac45,43.62712795451536,1.3145010811941964,130.0,127.48785589694728,-64.0,SAMU31,False,False,False,7015.0,700.0,1375.0
1641993993,39ac45,43.62675553661282,1.315155029296875,129.0,127.13597520450048,-64.0,SAMU31,False,False,False,7015.0,700.0,1375.0
1641993994,39ac45,43.62652277542373,1.3155473981584822,129.0,127.13597520450048,-128.0,SAMU31,False,False,False,7015.0,700.0,1375.0
1641993995,39ac45,43.62615035752118,1.3162667410714286,129.0,127.13597520450048,0.0,SAMU31,False,False,False,7015.0,700.0,1375.0
1641993996,39ac45,43.62574768066406,1.3170180209847384,129.0,127.13597520450048,0.0,SAMU31,False,False,False,7015.0,700.0,1375.0
1641993997,39ac45,43.62538146972656,1.317656760992006,129.0,127.7581331410838,192.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641993998,39ac45,43.62496948242188,1.318359375,129.0,127.7581331410838,256.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641993999,39ac45,43.6246141336732,1.3190133231026786,129.0,127.7581331410838,0.0,SAMU31,False,False,False,7015.0,725.0,1375.0
1641994000,39ac45,43.624420166015625,1.3193174850109013,129.0,127.7581331410838,128.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994001,39ac45,43.62400817871094,1.320083973019622,129.0,127.7581331410838,64.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994002,39ac45,43.62350463867188,1.3209782090297966,129.0,127.7581331410838,0.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994003,39ac45,43.62317101430085,1.321563720703125,129.0,127.7581331410838,192.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994004,39ac45,43.62286376953125,1.3220640670421513,129.0,127.7581331410838,64.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994005,39ac45,43.6225192829714,1.3227408272879464,128.0,128.03174325862147,64.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994006,39ac45,43.622146865068856,1.323394775390625,128.0,128.03174325862147,0.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994007,39ac45,43.62181091308594,1.3239802870639537,128.0,128.03174325862147,0.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994008,39ac45,43.62144858150159,1.3245718819754464,129.0,127.7581331410838,0.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994009,39ac45,43.62093650688559,1.3254874093191964,128.0,127.40535663140857,0.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994010,39ac45,43.62057495117188,1.3261520030886629,129.0,127.7581331410838,0.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994011,39ac45,43.62057495117188,1.3261520030886629,129.0,127.7581331410838,64.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994012,39ac45,43.620052014367054,1.327056884765625,128.0,127.40535663140857,0.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994013,39ac45,43.619476318359375,1.328132097111192,128.0,127.40535663140857,64.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994014,39ac45,43.61916752184852,1.3286917550223214,128.0,127.40535663140857,128.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994015,39ac45,43.61874855170816,1.3294110979352678,128.0,127.40535663140857,192.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994016,39ac45,43.61842346191406,1.3300483171329942,128.0,127.40535663140857,192.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994017,39ac45,43.6180968203787,1.3306535993303572,128.0,127.40535663140857,128.0,SAMU31,False,False,False,7015.0,750.0,1425.0
1641994018,39ac45,43.61773681640625,1.3311980491460758,129.0,127.13597520450048,0.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994019,39ac45,43.617445089049255,1.3318307059151786,129.0,127.13597520450048,-64.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994020,39ac45,43.61697956667108,1.3326154436383928,128.0,127.40535663140857,-64.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994021,39ac45,43.61665370100636,1.3332693917410714,128.0,127.40535663140857,0.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994022,39ac45,43.61631774902344,1.333816883175872,128.0,127.40535663140857,-64.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994023,39ac45,43.61585998535156,1.33464724518532,129.0,126.78079075110092,0.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994024,39ac45,43.61558532714844,1.335158237191134,129.0,126.78079075110092,0.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994025,39ac45,43.61525713387182,1.33575439453125,129.0,126.15818543980834,64.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994026,39ac45,43.61489868164063,1.336435717205669,128.0,125.79740302797836,128.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994027,39ac45,43.61455885030456,1.3370622907366072,128.0,125.17472295785151,64.0,SAMU31,False,False,False,7015.0,725.0,1425.0
1641994028,39ac45,43.61421203613281,1.3377770712209305,129.0,124.5543779434749,64.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994029,39ac45,43.6138916015625,1.3384796852289245,129.0,123.93649946665673,-64.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994030,39ac45,43.61353470107256,1.3391549246651786,129.0,122.94921511659044,-64.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994031,39ac45,43.61320883540784,1.3399396623883928,129.0,121.72360295768404,-64.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994032,39ac45,43.61288296974311,1.3406590053013392,129.0,120.7354877019201,0.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994033,39ac45,43.61260986328125,1.3412901412609013,129.0,119.74488129694224,0.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994034,39ac45,43.6123243428893,1.3420322963169642,129.0,118.75236842721436,0.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994035,39ac45,43.612060546875,1.3427592432776163,129.0,117.75854060106003,128.0,SAMU31,False,False,False,7015.0,750.0,1425.0
1641994036,39ac45,43.61174011230469,1.3435257312863371,128.0,117.36354692739172,192.0,SAMU31,False,False,False,7015.0,750.0,1400.0
1641994037,39ac45,43.61143985037076,1.3443865094866072,129.0,116.76399405643863,320.0,SAMU31,False,False,False,7015.0,750.0,1425.0
1641994038,39ac45,43.611160536943856,1.3451712472098214,128.0,116.3654151225536,128.0,SAMU31,False,False,False,7015.0,750.0,1425.0
1641994039,39ac45,43.6109619140625,1.3457613213117734,128.0,115.36740446246962,0.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994040,39ac45,43.61074156680349,1.3464791434151786,128.0,114.37012005387383,-128.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994041,39ac45,43.61050880561441,1.3471330915178572,128.0,113.96248897457818,-128.0,SAMU31,False,False,False,7015.0,750.0,1425.0
1641994042,39ac45,43.6102294921875,1.3479969113372094,129.0,112.38013505195958,-128.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994043,39ac45,43.61004638671875,1.3487633993459305,128.0,111.5519374220422,0.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994044,39ac45,43.60981750488281,1.3495298873546513,128.0,110.55604521958348,0.0,SAMU31,False,False,False,7015.0,750.0,1425.0
1641994045,39ac45,43.60962431309586,1.3502720424107142,128.0,110.55604521958348,0.0,SAMU31,False,False,False,7015.0,750.0,1400.0
1641994046,39ac45,43.609438104144594,1.3509913853236606,128.0,109.56378361958268,0.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994047,39ac45,43.60920534295551,1.3518415178571428,128.0,109.14226819146629,0.0,SAMU31,False,False,False,7015.0,750.0,1425.0
1641994048,39ac45,43.60901913400424,1.3525608607700892,128.0,108.71858897867985,-64.0,SAMU31,False,False,False,7015.0,750.0,1425.0
1641994049,39ac45,43.608832925052965,1.3533455984933036,128.0,108.15270588665116,-64.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994050,39ac45,43.60862731933594,1.3541926894077037,128.0,107.72762945437776,64.0,SAMU31,False,False,False,7015.0,750.0,1425.0
1641994051,39ac45,43.60844421386719,1.3550230514171513,128.0,107.72762945437776,64.0,SAMU31,False,False,False,7015.0,750.0,1425.0
1641994052,39ac45,43.60832085043697,1.3556344168526786,128.0,107.72762945437776,64.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994053,39ac45,43.6081346414857,1.3564845493861606,128.0,107.72762945437776,0.0,SAMU31,False,False,False,7015.0,725.0,1425.0
1641994054,39ac45,43.60798645019531,1.357067019440407,128.0,107.300527191945,0.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994055,39ac45,43.60780334472656,1.3577696334484013,128.0,107.300527191945,-192.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994056,39ac45,43.60752946239407,1.3589695521763392,128.0,107.72762945437776,-128.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994057,39ac45,43.60748291015625,1.3593026094658431,128.0,107.72762945437776,-64.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994058,39ac45,43.6072998046875,1.3601329714752908,129.0,107.5924245621816,64.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994059,39ac45,43.60711669921875,1.3608994594840118,129.0,107.5924245621816,64.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994060,39ac45,43.60693359375,1.3617298214934594,129.0,107.5924245621816,64.0,SAMU31,False,False,False,7015.0,750.0,1400.0
1641994061,39ac45,43.60673807435116,1.3625662667410714,129.0,107.168172435182,64.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994062,39ac45,43.60655186539989,1.3632856096540178,129.0,107.168172435182,64.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994063,39ac45,43.6063191042108,1.3643319266183036,128.0,106.74197038529311,0.0,SAMU31,False,False,False,7015.0,725.0,1425.0
1641994064,39ac45,43.606132895259535,1.3651820591517856,128.0,106.74197038529311,0.0,SAMU31,False,False,False,7015.0,750.0,1400.0
1641994065,39ac45,43.60594668630826,1.3660321916852678,128.0,106.31385242626057,64.0,SAMU31,False,False,False,7015.0,750.0,1425.0
1641994066,39ac45,43.60580702959481,1.3667515345982142,128.0,106.31385242626057,0.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994067,39ac45,43.60565185546875,1.3675423555595931,129.0,106.18920625702695,0.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994068,39ac45,43.6055277161679,1.3681902204241072,129.0,105.76214776397256,0.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994069,39ac45,43.60534150721663,1.3690403529575892,129.0,105.33328479305356,-64.0,SAMU31,False,False,False,7015.0,750.0,1425.0
1641994070,39ac45,43.60520185050318,1.3698250906808036,129.0,105.76214776397256,64.0,SAMU31,False,False,False,7015.0,750.0,1425.0
1641994071,39ac45,43.60501564155191,1.3706752232142856,129.0,105.76214776397256,192.0,SAMU31,False,False,False,7015.0,750.0,1425.0
1641994072,39ac45,43.60482943260063,1.3715253557477678,129.0,104.78867761416518,128.0,SAMU31,False,False,False,7015.0,750.0,1425.0
1641994073,39ac45,43.604736328125,1.372269031613372,129.0,103.9283419391537,128.0,SAMU31,False,False,False,7015.0,750.0,1425.0
1641994074,39ac45,43.60455011917373,1.3731602260044642,129.0,103.4957332807958,-64.0,SAMU31,False,False,False,7015.0,750.0,1425.0
1641994075,39ac45,43.60450356693591,1.3735525948660714,129.0,102.09475707701212,-192.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994076,39ac45,43.6043701171875,1.374312999636628,128.0,101.22245806944484,-128.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994077,39ac45,43.604278564453125,1.3751433616460758,128.0,100.34485748147522,-128.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994078,39ac45,43.60413114903336,1.37603759765625,129.0,99.38914756133126,-64.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994079,39ac45,43.60408459679555,1.3768223353794642,128.0,98.50870331627031,0.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994080,39ac45,43.60400390625,1.377634447674419,128.0,96.73601121411936,0.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994081,39ac45,43.603944940082094,1.3784572056361606,128.0,95.84456587738688,0.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994082,39ac45,43.60386657714844,1.3793590456940408,128.0,94.911788172506,0.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994083,39ac45,43.60380528336864,1.3802228655133928,128.0,94.02199017702011,0.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994084,39ac45,43.60380528336864,1.3807460239955356,128.0,93.1302448622191,-128.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994085,39ac45,43.60375873113082,1.3817269461495536,127.0,92.25457496593503,-320.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994086,39ac45,43.60372924804688,1.3826166197311047,127.0,91.8039951162006,-256.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994087,39ac45,43.60372924804688,1.3833831077398258,127.0,91.35319195377971,-128.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994088,39ac45,43.60372924804688,1.3844689657521805,126.0,90.90938044919916,128.0,SAMU31,False,False,False,7015.0,725.0,1400.0
1641994089,39ac45,43.603712178893005,1.3849312918526786,126.0,90.45471886169317,384.0,SAMU31,False,False,False,7015.0,750.0,1425.0
1641994090,39ac45,43.603712178893005,1.3859776088169642,126.0,90.45471886169317,384.0,SAMU31,False,False,False,7015.0,750.0,1425.0
1641994091,39ac45,43.603712178893005,1.3868931361607142,126.0,90.0,320.0,SAMU31,False,False,False,7015.0,750.0,1425.0
1641994092,39ac45,43.603712178893005,1.3873508998325892,125.0,89.54164354199956,128.0,SAMU31,False,False,False,7015.0,750.0,1425.0
1641994093,39ac45,43.60372924804688,1.3881736577943316,125.0,89.08334574361471,0.0,SAMU31,False,False,False,7015.0,750.0,1425.0
1641994094,39ac45,43.603712178893005,1.3889203752790178,125.0,89.08334574361471,-64.0,SAMU31,False,False,False,7015.0,750.0,1425.0
1641994095,39ac45,43.60375873113082,1.3899012974330356,125.0,89.08334574361471,256.0,SAMU31,False,False,False,7015.0,775.0,1425.0
1641994096,39ac45,43.60375873113082,1.39068603515625,125.0,89.08334574361471,320.0,SAMU31,False,False,False,7015.0,775.0,1450.0
1641994097,39ac45,43.60375873113082,1.3914707728794642,125.0,88.6251652194306,384.0,SAMU31,False,False,False,7015.0,750.0,1425.0
1641994098,39ac45,43.60377502441406,1.3921977198401163,125.0,88.6251652194306,192.0,SAMU31,False,False,False,7015.0,750.0,1450.0
1641994099,39ac45,43.60377502441406,1.3929642078488371,126.0,88.63607246839709,0.0,SAMU31,False,False,False,7015.0,775.0,1450.0
1641994100,39ac45,43.60380528336864,1.3937595912388392,125.0,88.16716049405795,64.0,SAMU31,False,False,False,7015.0,775.0,1450.0
1641994101,39ac45,43.60380528336864,1.394805908203125,126.0,88.18169703554817,64.0,SAMU31,False,False,False,7015.0,775.0,1450.0
1641994102,39ac45,43.60385183560646,1.3955906459263392,126.0,88.18169703554817,128.0,SAMU31,False,False,False,7015.0,775.0,1450.0
1641994103,39ac45,43.60385183560646,1.3963753836495536,126.0,87.72755026721707,192.0,SAMU31,False,False,False,7015.0,775.0,1450.0
1641994104,39ac45,43.60389838784428,1.3968331473214286,126.0,87.72755026721707,64.0,SAMU31,False,False,False,7015.0,775.0,1450.0
1641994105,39ac45,43.60389838784428,1.3977486746651786,126.0,87.72755026721707,128.0,SAMU31,False,False,False,7015.0,775.0,1450.0
1641994106,39ac45,43.603912353515625,1.3985851199127908,126.0,88.18169703554817,64.0,SAMU31,False,False,False,7015.0,775.0,1450.0
1641994107,39ac45,43.603944940082094,1.3997105189732142,127.0,88.19600488379942,0.0,SAMU31,False,False,False,7015.0,775.0,1450.0
1641994108,39ac45,43.603944940082094,1.4001028878348214,127.0,88.19600488379942,0.0,SAMU31,False,False,False,7015.0,775.0,1450.0
1641994109,39ac45,43.60395812988281,1.401076205941134,127.0,88.19600488379942,128.0,SAMU31,False,False,False,7015.0,775.0,1450.0
1641994110,39ac45,43.60400390625,1.401778819949128,127.0,88.19600488379942,64.0,SAMU31,False,False,False,7015.0,775.0,1450.0
1641994111,39ac45,43.60399149231991,1.4025224958147322,127.0,88.19600488379942,192.0,SAMU31,False,False,False,7015.0,775.0,1450.0
1641994112,39ac45,43.60403804455773,1.4033072335379464,127.0,88.19600488379942,192.0,SAMU31,False,False,False,7015.0,800.0,1475.0
1641994113,39ac45,43.60404968261719,1.4042060319767442,127.0,88.19600488379942,64.0,SAMU31,False,False,False,7015.0,800.0,1450.0
1641994114,39ac45,43.60408459679555,1.4050728934151786,128.0,88.21008939175394,64.0,SAMU31,False,False,False,7015.0,800.0,1475.0
1641994115,39ac45,43.604095458984375,1.4058667559956397,128.0,88.21008939175394,0.0,SAMU31,False,False,False,7015.0,775.0,1475.0
1641994116,39ac45,43.604095458984375,1.4066332440043603,128.0,88.21008939175394,-64.0,SAMU31,False,False,False,7015.0,775.0,1450.0
1641994117,39ac45,43.60413114903336,1.4074925013950892,128.0,88.21008939175394,0.0,SAMU31,False,False,False,7015.0,800.0,1475.0
1641994118,39ac45,43.60414123535156,1.4083578420239826,128.0,88.21008939175394,64.0,SAMU31,False,False,False,7015.0,800.0,1475.0
